2	12	10	0
1	12	10	1
1	13	10	2
1	14	10	3
1	14	11	6
1	13	11	9
1	13	10	12
2	13	10	15
2	13	9	18
1	13	9	21
1	13	10	24
0	13	10	27
0	13	11	30
0	12	11	33
0	11	11	36
0	12	11	39
0	13	11	42
-1	13	11	45
0	13	11	48
-1	13	11	49
-1	12	11	50
-1	11	11	51
-1	11	12	54
-2	11	12	57
-2	12	12	60
-1	12	12	63
-1	11	12	66
0	11	12	69
0	11	13	72
-1	11	13	75
-1	11	12	78
0	11	12	81
0	12	12	84
1	12	12	85
1	11	12	86
1	10	12	87
1	10	11	90
0	10	11	93
0	10	10	96
-1	10	10	99
0	10	10	102
-1	10	10	103
-1	9	10	104
-1	8	10	105
-1	8	11	108
0	8	11	109
1	8	11	110
1	9	11	111
1	9	12	114
2	9	12	115
2	10	12	116
2	10	13	117
2	10	14	120
3	10	14	123
3	10	13	126
2	10	13	127
1	10	13	128
1	9	13	129
1	9	12	132
0	9	12	135
0	9	13	138
-1	9	13	141
0	9	13	144
1	9	13	147
2	9	13	150
1	9	13	153
2	9	13	156
2	10	13	159
2	11	13	162
1	11	13	165
1	10	13	168
0	10	13	169
-1	10	13	170
-1	11	13	171
-1	11	14	174
0	11	14	177
0	10	14	180
1	10	14	183
1	10	15	186
2	10	15	187
3	10	15	188
3	9	15	189
3	9	14	192
2	9	14	193
1	9	14	194
1	10	14	195
1	10	13	198
2	10	13	201
3	10	13	204
2	10	13	207
2	11	13	210
2	10	13	213
2	10	12	216
2	11	12	219
2	11	11	222
1	11	11	223
1	12	11	224
1	12	12	225
1	12	13	228
2	12	13	229
2	11	13	230
2	10	13	231
2	9	13	234
3	9	13	235
4	9	13	236
4	9	12	237
4	9	11	240
3	9	11	241
2	9	11	242
2	10	11	243
2	11	11	244
2	12	11	245
2	12	10	246
1	12	10	247
0	12	10	248
0	11	10	249
0	11	11	252
1	11	11	253
2	11	11	254
2	10	11	255
2	10	10	258
1	10	10	261
1	10	11	264
0	10	11	267
0	10	10	270
1	10	10	273
1	11	10	276
1	12	10	279
1	12	9	282
0	12	9	283
-1	12	9	284
-1	11	9	285
-1	11	10	288
0	11	10	291
0	12	10	294
-1	12	10	297
-1	11	10	300
-2	11	10	303
-1	11	10	306
-1	12	10	307
-1	13	10	308
-1	13	9	309
-1	13	8	312
0	13	8	313
0	12	8	314
0	12	9	315
0	12	10	318
-1	12	10	319
-1	11	10	320
-1	10	10	321
-1	10	11	324
-1	11	11	327
-1	12	11	330
-2	12	11	333
-1	12	11	336
-2	12	11	337
-2	11	11	338
-2	11	10	339
-2	11	9	342
-2	12	9	345
-2	12	10	348
-2	13	10	351
-2	13	11	354
-2	12	11	357
-2	12	10	360
-1	12	10	363
-1	13	10	366
0	13	10	367
0	12	10	368
0	11	10	369
0	11	9	372
0	10	9	375
0	10	8	378
0	10	9	381
0	10	10	384
0	11	10	387
0	11	9	390
1	11	9	393
1	11	8	396
0	11	8	397
-1	11	8	398
-1	10	8	399
-1	9	8	400
-1	9	9	401
-1	9	10	402
-2	9	10	405
-2	9	11	408
-1	9	11	411
0	9	11	414
0	10	11	415
0	11	11	416
0	11	10	417
0	11	9	420
1	11	9	423
1	11	8	426
0	11	8	429
0	10	8	432
1	10	8	433
1	11	8	434
1	12	8	435
1	12	7	438
2	12	7	441
2	12	8	444
2	11	8	447
2	11	7	450
1	11	7	453
0	11	7	456
1	11	7	459
2	11	7	462
1	11	7	463
0	11	7	464
0	12	7	465
0	12	8	466
0	12	9	467
0	12	10	468
-1	12	10	469
-2	12	10	470
-2	11	10	471
-2	11	11	474
-2	10	11	477
-2	10	12	480
-1	10	12	481
0	10	12	482
0	11	12	483
0	12	12	486
1	12	12	489
1	12	13	492
0	12	13	495
0	12	12	498
1	12	12	499
1	13	12	500
1	13	11	501
1	13	10	504
0	13	10	505
-1	13	10	506
-1	14	10	507
-1	14	11	510
0	14	11	511
0	13	11	512
0	12	11	513
0	12	10	516
1	12	10	519
1	11	10	522
2	11	10	525
2	11	9	528
1	11	9	529
0	11	9	530
-1	11	9	531
-1	11	10	534
-1	12	10	537
-1	12	11	540
0	12	11	541
1	12	11	542
1	13	11	543
1	13	10	546
0	13	10	549
0	13	11	552
-1	13	11	555
-1	13	10	558
-2	13	10	559
-2	12	10	560
-2	11	10	561
-2	11	9	564
-3	11	9	567
-3	11	8	570
-2	11	8	573
-2	11	9	576
-1	11	9	577
-1	10	9	578
-1	10	8	579
-1	10	7	582
-2	10	7	583
-2	11	7	584
-2	12	7	585
-2	13	7	588
-2	12	7	591
-2	11	7	594
-2	10	7	597
-2	9	7	600
-1	9	7	603
-1	10	7	606
0	10	7	607
0	11	7	608
0	11	8	609
0	11	9	612
-1	11	9	613
-2	11	9	614
-2	12	9	615
-2	12	10	618
-2	12	11	621
-2	12	12	624
-1	12	12	625
0	12	12	626
0	11	12	627
0	11	11	630
-1	11	11	633
-1	12	11	636
0	12	11	639
0	13	11	642
0	12	11	645
0	12	10	648
-1	12	10	649
-2	12	10	650
-3	12	10	651
-3	12	9	654
-2	12	9	657
-2	12	10	660
-3	12	10	663
-3	13	10	666
-2	13	10	669
-1	13	10	672
-2	13	10	675
-2	12	10	678
-3	12	10	681
-2	12	10	684
-1	12	10	685
0	12	10	686
0	11	10	687
0	11	9	690
-1	11	9	691
-1	12	9	692
-1	12	10	693
-1	12	11	696
0	12	11	699
0	13	11	702
-1	13	11	705
-1	13	10	708
-1	13	11	711
-1	13	12	714
-1	13	11	717
-1	13	10	720
0	13	10	723
0	14	10	726
0	15	10	729
0	15	9	732
1	15	9	735
1	14	9	738
0	14	9	741
0	15	9	744
0	14	9	747
0	13	9	750
1	13	9	751
2	13	9	752
2	12	9	753
2	12	10	756
1	12	10	759
1	12	9	762
1	12	10	765
1	12	11	768
0	12	11	771
-1	12	11	774
0	12	11	777
0	11	11	780
1	11	11	783
1	11	10	786
0	11	10	789
0	12	10	792
0	12	11	793
0	13	11	794
0	13	12	795
0	13	13	798
1	13	13	801
1	12	13	804
0	12	13	807
0	12	12	810
-1	12	12	813
-1	11	12	816
-2	11	12	819
-1	11	12	822
-2	11	12	825
-2	12	12	828
-1	12	12	829
-1	11	12	830
-1	11	11	831
-1	11	10	834
0	11	10	837
0	10	10	840
1	10	10	841
1	11	10	842
1	11	11	843
1	11	12	846
0	11	12	849
1	11	12	852
0	11	12	855
-1	11	12	858
-1	12	12	861
-1	12	13	864
0	12	13	867
0	12	12	870
0	11	12	873
0	11	11	876
-1	11	11	879
-1	11	10	882
0	11	10	885
1	11	10	888
0	11	10	891
1	11	10	894
0	11	10	897
-1	11	10	900
0	11	10	903
0	12	10	906
0	12	11	909
0	12	12	912
-1	12	12	915
-2	12	12	918
-2	11	12	921
-2	11	11	924
-3	11	11	927
-3	12	11	930
-3	13	11	933
-3	13	10	936
-2	13	10	937
-1	13	10	938
-1	12	10	939
-1	12	9	942
-2	12	9	943
-3	12	9	944
-3	12	10	945
-3	12	11	948
-2	12	11	951
-1	12	11	954
-2	12	11	955
-2	11	11	956
-2	10	11	957
