9	13	11	0
9	12	11	3
9	12	10	6
8	12	10	7
8	12	11	8
8	12	10	9
8	11	10	12
8	11	9	13
9	11	9	14
9	12	9	15
9	12	8	18
10	12	8	21
9	12	8	24
8	12	8	27
8	12	9	30
8	13	9	31
8	13	8	32
9	13	8	33
9	12	8	36
9	12	9	39
9	11	9	42
9	11	10	43
9	10	10	44
9	9	10	45
10	9	10	48
9	9	10	49
9	10	10	50
9	9	10	51
9	9	9	54
10	9	9	57
9	9	9	60
9	9	10	63
9	10	10	66
9	10	9	69
9	9	9	72
10	9	9	75
10	9	10	78
10	8	10	81
10	9	10	84
10	9	11	85
10	8	11	86
11	8	11	87
11	8	10	90
10	8	10	93
10	8	11	96
10	7	11	99
10	6	11	102
10	7	11	105
10	8	11	108
9	8	11	109
9	8	10	110
9	9	10	111
9	8	10	114
10	8	10	115
9	8	10	116
9	8	9	117
10	8	9	120
11	8	9	121
12	8	9	122
12	8	8	123
12	7	8	126
12	7	9	129
12	7	8	132
12	7	9	135
11	7	9	138
11	6	9	141
10	6	9	144
10	7	9	147
10	8	9	150
10	8	8	153
10	8	7	156
11	8	7	157
11	8	6	158
10	8	6	159
9	8	6	162
8	8	6	165
8	7	6	168
8	8	6	171
9	8	6	174
9	9	6	177
9	9	7	180
9	9	8	183
10	9	8	186
11	9	8	189
11	9	9	192
11	9	10	193
11	9	11	194
11	8	11	195
11	8	10	198
11	8	11	201
10	8	11	204
10	8	10	207
9	8	10	210
9	8	11	213
9	8	10	216
8	8	10	219
9	8	10	222
10	8	10	225
11	8	10	228
12	8	10	229
12	8	9	230
11	8	9	231
11	8	10	232
11	8	9	233
10	8	9	234
9	8	9	237
9	9	9	240
9	9	8	243
9	8	8	246
9	9	8	247
9	8	8	248
9	7	8	249
9	7	9	252
9	7	8	255
9	7	9	258
10	7	9	261
11	7	9	264
11	7	10	265
12	7	10	266
12	7	9	267
13	7	9	270
13	7	10	273
13	8	10	276
13	9	10	277
12	9	10	278
12	9	11	279
11	9	11	282
11	8	11	285
10	8	11	288
10	8	10	291
11	8	10	294
12	8	10	297
11	8	10	300
10	8	10	303
11	8	10	306
10	8	10	307
10	7	10	308
10	6	10	309
11	6	10	312
10	6	10	313
10	6	11	314
10	6	10	315
10	7	10	318
9	7	10	321
9	6	10	324
9	6	9	327
9	6	10	330
8	6	10	331
8	7	10	332
8	7	11	333
8	7	12	336
8	8	12	339
8	9	12	342
8	8	12	343
8	7	12	344
8	6	12	345
8	7	12	348
7	7	12	351
8	7	12	354
9	7	12	355
10	7	12	356
10	7	11	357
10	7	10	360
10	6	10	361
10	7	10	362
11	7	10	363
12	7	10	366
12	6	10	369
11	6	10	372
11	6	11	375
11	7	11	378
10	7	11	381
9	7	11	384
9	8	11	387
9	8	12	390
9	8	11	391
9	9	11	392
10	9	11	393
10	8	11	396
10	7	11	399
10	7	12	402
10	8	12	405
10	8	11	408
10	9	11	409
10	10	11	410
10	11	11	411
10	11	12	414
10	10	12	417
10	10	11	420
10	9	11	423
10	9	10	426
11	9	10	427
10	9	10	428
11	9	10	429
11	8	10	432
11	8	9	433
11	8	8	434
10	8	8	435
10	9	8	438
10	9	9	441
10	9	8	444
10	9	9	445
10	9	10	446
9	9	10	447
9	9	11	450
8	9	11	453
8	8	11	456
8	8	12	459
8	8	11	462
8	7	11	465
8	8	11	468
7	8	11	471
8	8	11	474
7	8	11	475
8	8	11	476
8	9	11	477
8	10	11	480
8	10	10	483
8	9	10	486
8	10	10	487
8	10	9	488
8	9	9	489
8	9	8	492
8	8	8	495
8	7	8	498
8	8	8	501
8	9	8	504
9	9	8	507
9	10	8	510
10	10	8	513
10	10	9	516
11	10	9	519
10	10	9	522
10	9	9	523
9	9	9	524
10	9	9	525
10	9	10	528
10	8	10	531
11	8	10	534
10	8	10	537
10	8	11	540
10	7	11	541
9	7	11	542
8	7	11	543
8	7	10	544
8	7	9	545
8	7	10	546
8	6	10	547
7	6	10	548
7	6	9	549
8	6	9	552
8	7	9	555
8	7	10	558
8	6	10	561
8	5	10	564
8	5	9	567
7	5	9	570
7	5	10	573
7	5	11	576
7	5	10	579
7	5	11	582
7	5	10	585
7	5	11	588
7	5	10	591
6	5	10	594
6	5	11	597
6	4	11	600
6	5	11	603
6	5	12	606
7	5	12	609
6	5	12	612
7	5	12	613
7	4	12	614
6	4	12	615
7	4	12	618
6	4	12	619
6	4	13	620
6	4	12	621
6	3	12	624
6	3	13	625
5	3	13	626
4	3	13	627
4	4	13	630
4	4	12	631
5	4	12	632
5	4	11	633
5	5	11	636
6	5	11	639
7	5	11	642
7	6	11	643
6	6	11	644
7	6	11	645
6	6	11	648
5	6	11	651
5	7	11	654
6	7	11	657
6	7	10	660
6	7	9	661
7	7	9	662
8	7	9	663
8	7	10	666
8	7	9	669
8	7	10	672
8	7	9	673
9	7	9	674
9	6	9	675
8	6	9	678
7	6	9	681
7	6	8	684
7	5	8	687
7	6	8	690
8	6	8	693
8	6	7	696
8	6	8	697
8	6	9	698
8	6	10	699
9	6	10	702
9	7	10	703
9	7	9	704
9	6	9	705
9	6	10	708
9	6	11	711
9	6	10	714
9	5	10	717
8	5	10	720
8	4	10	723
8	4	11	726
8	4	12	729
8	4	13	732
8	4	12	733
8	5	12	734
8	5	11	735
8	6	11	738
7	6	11	739
7	5	11	740
6	5	11	741
6	6	11	744
7	6	11	745
7	5	11	746
8	5	11	747
9	5	11	750
9	4	11	751
9	3	11	752
9	4	11	753
9	3	11	756
8	3	11	759
8	3	10	762
8	4	10	763
8	4	11	764
9	4	11	765
8	4	11	768
8	4	12	769
7	4	12	770
6	4	12	771
6	4	11	774
6	5	11	777
5	5	11	780
5	4	11	783
4	4	11	786
3	4	11	789
4	4	11	792
4	3	11	795
4	2	11	798
5	2	11	799
5	2	10	800
5	2	9	801
5	2	10	804
6	2	10	807
6	3	10	810
6	3	11	811
6	4	11	812
6	4	12	813
6	4	11	816
6	4	12	817
6	4	13	818
6	4	14	819
6	4	13	822
6	4	12	823
7	4	12	824
7	4	11	825
6	4	11	828
6	3	11	831
7	3	11	834
8	3	11	835
8	4	11	836
8	3	11	837
8	3	12	840
8	3	13	843
7	3	13	846
7	3	12	847
7	4	12	848
7	5	12	849
7	6	12	852
7	6	11	853
7	6	12	854
7	6	13	855
7	5	13	858
7	5	12	861
7	4	12	864
7	3	12	865
7	3	11	866
7	3	10	867
7	2	10	870
7	3	10	873
8	3	10	876
8	3	9	877
8	4	9	878
8	5	9	879
7	5	9	882
8	5	9	885
7	5	9	888
7	5	10	889
7	6	10	890
7	6	9	891
7	6	10	894
7	5	10	897
8	5	10	900
8	4	10	903
7	4	10	906
7	4	11	909
8	4	11	912
8	4	12	915
8	5	12	918
8	4	12	921
8	5	12	924
9	5	12	927
9	4	12	930
9	3	12	933
9	2	12	936
9	2	11	937
9	2	12	938
9	3	12	939
8	3	12	942
8	3	11	943
8	2	11	944
8	2	12	945
8	2	11	948
8	2	12	949
9	2	12	950
9	2	13	951
8	2	13	954
8	2	14	955
8	2	15	956
8	3	15	957
8	2	15	960
9	2	15	963
9	3	15	966
9	4	15	969
8	4	15	972
7	4	15	975
7	4	14	978
8	4	14	981
7	4	14	984
7	4	13	985
6	4	13	986
6	4	12	987
6	4	13	990
7	4	13	991
7	4	12	992
7	4	13	993
7	4	12	994
7	4	11	995
8	4	11	996
9	4	11	999
9	3	11	1002
9	3	12	1003
9	3	11	1004
8	3	11	1005
8	3	12	1008
8	3	13	1011
8	4	13	1014
8	3	13	1015
8	3	12	1016
8	3	13	1017
9	3	13	1020
9	3	14	1021
9	3	13	1022
9	3	12	1023
8	3	12	1026
7	3	12	1027
7	2	12	1028
7	3	12	1029
8	3	12	1032
8	4	12	1035
9	4	12	1038
10	4	12	1041
9	4	12	1044
9	4	13	1047
9	4	14	1050
8	4	14	1053
8	5	14	1056
8	5	13	1059
8	5	12	1062
8	6	12	1063
8	7	12	1064
8	6	12	1065
7	6	12	1068
6	6	12	1071
6	6	11	1074
5	6	11	1077
5	6	10	1080
5	6	11	1081
4	6	11	1082
4	5	11	1083
5	5	11	1086
5	4	11	1089
5	3	11	1092
5	4	11	1095
5	4	12	1098
6	4	12	1101
6	4	13	1104
5	4	13	1107
4	4	13	1110
4	3	13	1113
5	3	13	1116
5	3	14	1119
6	3	14	1122
6	3	15	1125
5	3	15	1128
5	4	15	1131
6	4	15	1134
7	4	15	1135
7	5	15	1136
7	5	14	1137
7	5	13	1140
6	5	13	1141
6	5	12	1142
7	5	12	1143
7	6	12	1146
7	6	11	1147
7	5	11	1148
7	5	10	1149
7	4	10	1152
7	5	10	1153
7	5	9	1154
6	5	9	1155
6	4	9	1158
6	3	9	1161
7	3	9	1164
7	4	9	1165
7	4	8	1166
7	3	8	1167
6	3	8	1170
6	3	7	1173
7	3	7	1176
7	4	7	1177
7	4	6	1178
7	3	6	1179
7	3	7	1182
8	3	7	1185
8	4	7	1188
8	3	7	1191
8	2	7	1194
9	2	7	1197
9	3	7	1200
9	3	8	1201
9	2	8	1202
9	2	9	1203
9	3	9	1206
8	3	9	1207
8	4	9	1208
8	4	8	1209
8	5	8	1212
8	4	8	1213
8	4	7	1214
8	4	8	1215
8	4	9	1218
8	5	9	1221
7	5	9	1224
6	5	9	1227
6	6	9	1230
6	6	10	1233
6	6	9	1236
6	5	9	1237
6	4	9	1238
6	4	8	1239
6	5	8	1242
6	4	8	1243
5	4	8	1244
5	3	8	1245
5	4	8	1248
6	4	8	1249
5	4	8	1250
5	4	7	1251
6	4	7	1254
5	4	7	1257
5	4	6	1260
6	4	6	1263
6	3	6	1266
7	3	6	1267
7	3	5	1268
7	3	6	1269
8	3	6	1270
8	3	7	1271
8	3	8	1272
9	3	8	1275
8	3	8	1278
8	2	8	1281
8	3	8	1284
8	4	8	1287
7	4	8	1290
7	5	8	1293
7	5	9	1296
7	4	9	1297
7	4	8	1298
6	4	8	1299
6	3	8	1302
7	3	8	1303
7	3	9	1304
7	3	8	1305
8	3	8	1308
8	2	8	1311
7	2	8	1314
8	2	8	1315
7	2	8	1316
7	3	8	1317
7	3	7	1318
8	3	7	1319
8	3	6	1320
8	2	6	1321
8	3	6	1322
8	3	5	1323
8	3	6	1326
9	3	6	1327
8	3	6	1328
8	2	6	1329
7	2	6	1332
7	1	6	1333
7	1	7	1334
7	1	8	1335
7	2	8	1338
7	2	9	1339
7	3	9	1340
7	4	9	1341
7	3	9	1344
8	3	9	1347
8	2	9	1350
8	2	10	1351
8	2	9	1352
8	2	10	1353
8	3	10	1356
8	3	9	1359
9	3	9	1362
10	3	9	1363
10	3	8	1364
10	3	7	1365
9	3	7	1368
8	3	7	1369
8	4	7	1370
8	5	7	1371
8	4	7	1374
8	3	7	1377
8	2	7	1380
9	2	7	1383
9	2	8	1386
9	2	7	1389
9	2	6	1392
9	3	6	1395
10	3	6	1398
11	3	6	1401
11	3	5	1404
10	3	5	1405
9	3	5	1406
10	3	5	1407
10	2	5	1410
10	2	6	1413
10	3	6	1416
10	3	7	1417
11	3	7	1418
11	2	7	1419
10	2	7	1422
10	2	6	1425
9	2	6	1428
9	2	5	1431
8	2	5	1434
8	2	6	1437
7	2	6	1440
7	2	7	1443
7	3	7	1446
6	3	7	1449
7	3	7	1452
7	4	7	1455
8	4	7	1458
8	4	6	1459
8	4	5	1460
9	4	5	1461
10	4	5	1464
10	3	5	1467
10	3	6	1470
10	3	5	1473
10	3	6	1476
10	3	7	1479
10	3	8	1482
11	3	8	1485
10	3	8	1488
10	3	7	1491
9	3	7	1494
9	2	7	1495
9	1	7	1496
8	1	7	1497
7	1	7	1500
7	1	6	1501
7	1	7	1502
7	0	7	1503
7	1	7	1506
7	1	8	1509
8	1	8	1512
8	2	8	1515
8	1	8	1518
7	1	8	1521
7	0	8	1524
7	0	7	1525
8	0	7	1526
9	0	7	1527
9	1	7	1530
10	1	7	1533
10	1	6	1536
9	1	6	1537
10	1	6	1538
9	1	6	1539
10	1	6	1542
11	1	6	1543
11	1	5	1544
11	1	6	1545
11	1	5	1548
11	2	5	1549
10	2	5	1550
10	1	5	1551
10	1	4	1554
9	1	4	1557
9	0	4	1560
9	0	5	1563
10	0	5	1566
9	0	5	1569
9	0	6	1572
9	1	6	1573
9	1	5	1574
9	2	5	1575
9	2	4	1578
8	2	4	1581
8	1	4	1584
9	1	4	1585
9	1	3	1586
9	0	3	1587
10	0	3	1590
10	1	3	1593
9	1	3	1596
8	1	3	1597
9	1	3	1598
9	1	4	1599
9	0	4	1602
8	0	4	1605
8	0	5	1608
8	1	5	1609
8	2	5	1610
9	2	5	1611
10	2	5	1614
10	1	5	1617
11	1	5	1620
11	1	6	1623
11	1	7	1626
10	1	7	1629
10	2	7	1632
11	2	7	1635
12	2	7	1638
11	2	7	1641
11	3	7	1644
11	3	6	1647
11	3	5	1650
10	3	5	1651
9	3	5	1652
9	3	4	1653
8	3	4	1656
9	3	4	1659
8	3	4	1662
8	3	3	1665
9	3	3	1668
9	2	3	1671
9	3	3	1674
10	3	3	1677
9	3	3	1680
8	3	3	1683
8	3	4	1686
8	3	5	1689
8	2	5	1692
8	3	5	1695
8	3	4	1698
8	2	4	1701
8	1	4	1704
7	1	4	1707
7	1	3	1710
8	1	3	1713
8	1	4	1716
9	1	4	1719
9	2	4	1722
9	2	3	1725
9	2	2	1728
8	2	2	1731
8	2	3	1734
9	2	3	1737
10	2	3	1740
10	1	3	1743
9	1	3	1746
9	2	3	1749
9	2	4	1752
10	2	4	1753
10	2	5	1754
10	2	4	1755
10	3	4	1758
11	3	4	1761
11	2	4	1764
11	2	3	1767
11	2	4	1770
11	2	3	1771
11	1	3	1772
11	1	4	1773
11	0	4	1774
11	-1	4	1775
10	-1	4	1776
10	-1	5	1777
10	-1	4	1778
10	-1	3	1779
10	-1	2	1782
10	-2	2	1785
9	-2	2	1788
9	-1	2	1791
9	-1	1	1794
9	-1	2	1795
9	0	2	1796
9	0	3	1797
9	0	4	1800
9	-1	4	1803
9	-1	3	1806
9	0	3	1809
9	1	3	1812
9	1	4	1815
9	2	4	1818
10	2	4	1819
